"","CET","1086","1085","1047","1046","1045","1022","294","1226","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time"
"5765","2015-03-02 01:30:00.0",0.8,6.8,14,3.6,41.6,2.4,6.4,232.4,"F3","No",2015,3,2,1,1,"01:30"
"5766","2015-03-02 01:45:00.0",0.4,7.2,17.2,3.6,37.6,2.8,5.6,172.4,"F3","No",2015,3,2,1,1,"01:45"
"5767","2015-03-02 02:00:00.0",0.8,6.4,16.4,4.4,36.4,2.8,5.6,215.6,"F3","No",2015,3,2,1,2,"02:00"
"5768","2015-03-02 02:15:00.0",0.4,6.8,15.6,3.6,37.6,2.4,5.6,225.2,"F3","No",2015,3,2,1,2,"02:15"
"5769","2015-03-02 02:30:00.0",0.8,6.8,19.6,3.6,36.8,2.8,5.6,167.6,"F3","No",2015,3,2,1,2,"02:30"
"5770","2015-03-02 02:45:00.0",0.4,6.8,16,4.4,38.4,2.8,5.6,230.4,"F3","No",2015,3,2,1,2,"02:45"
"5771","2015-03-02 03:00:00.0",0.8,6.8,17.6,4,41.6,2.8,5.6,214,"F3","No",2015,3,2,1,3,"03:00"
"5772","2015-03-02 03:15:00.0",0.4,6.8,17.6,3.6,36.8,2.4,5.6,185.6,"F3","No",2015,3,2,1,3,"03:15"
"5773","2015-03-02 03:30:00.0",0.8,6.8,17.6,3.6,37.2,2.8,5.6,225.2,"F3","No",2015,3,2,1,3,"03:30"
"5774","2015-03-02 03:45:00.0",0.8,6.4,18.4,3.6,36.8,2.8,5.6,198,"F3","No",2015,3,2,1,3,"03:45"
"5775","2015-03-02 04:00:00.0",0.4,6.8,18,4,41.6,2.8,5.6,200.4,"F3","No",2015,3,2,1,4,"04:00"
"5776","2015-03-02 04:15:00.0",0.8,6.8,18,3.6,38,2.4,5.6,224.8,"F3","No",2015,3,2,1,4,"04:15"
"5777","2015-03-02 04:30:00.0",0.4,6.8,17.6,6.8,37.2,2.8,5.6,180.8,"F3","No",2015,3,2,1,4,"04:30"
"5778","2015-03-02 04:45:00.0",0.8,6.8,17.2,8,36.8,2.8,5.6,165.2,"F3","No",2015,3,2,1,4,"04:45"
"5779","2015-03-02 05:00:00.0",0.4,6.4,14.8,7.2,37.6,16.8,5.6,183.2,"F3","No",2015,3,2,1,5,"05:00"
"5780","2015-03-02 05:15:00.0",0.4,6.8,10.8,7.2,42.4,40.4,5.6,210.4,"F3","No",2015,3,2,1,5,"05:15"
"5781","2015-03-02 05:30:00.0",0.8,7.2,10,7.2,36.8,38.8,5.6,204.8,"F3","No",2015,3,2,1,5,"05:30"
"5782","2015-03-02 05:45:00.0",0.8,6.8,8.4,12,37.2,38.4,5.2,215.6,"F3","No",2015,3,2,1,5,"05:45"
"5783","2015-03-02 06:00:00.0",0.4,6.8,9.2,12,36.4,36.4,5.6,224,"F3","No",2015,3,2,1,6,"06:00"
"5784","2015-03-02 06:15:00.0",0.8,7.2,74.4,12.4,39.6,40.8,5.2,304,"F3","No",2015,3,2,1,6,"06:15"
"5785","2015-03-02 06:30:00.0",0.4,6.8,100.4,10.4,40,46,5.2,344.4,"F3","No",2015,3,2,1,6,"06:30"
"5786","2015-03-02 06:45:00.0",0.8,6.8,82.8,8.8,37.2,46.8,5.6,329.6,"F3","No",2015,3,2,1,6,"06:45"
"5787","2015-03-02 07:00:00.0",1.2,6.8,75.2,13.6,36.8,45.6,5.2,329.6,"F2","No",2015,3,2,1,7,"07:00"
"5788","2015-03-02 07:15:00.0",1.6,7.2,76.8,16.4,36.4,45.2,5.2,346.4,"F2","No",2015,3,2,1,7,"07:15"
"5789","2015-03-02 07:30:00.0",2.4,6.8,112.8,14.8,37.6,46,5.2,375.2,"F2","No",2015,3,2,1,7,"07:30"
"5790","2015-03-02 07:45:00.0",5.6,6.8,109.2,13.2,36.8,45.2,6,382,"F2","No",2015,3,2,1,7,"07:45"
"5791","2015-03-02 08:00:00.0",10.4,6.4,122.8,18.4,37.6,46,5.2,420.4,"F1","No",2015,3,2,1,8,"08:00"
"5792","2015-03-02 08:15:00.0",10,6,166,19.2,39.6,45.2,5.6,501.6,"F1","No",2015,3,2,1,8,"08:15"
"5793","2015-03-02 08:30:00.0",9.2,5.2,176.4,18.8,40.4,46,6,530.8,"F1","No",2015,3,2,1,8,"08:30"
"5794","2015-03-02 08:45:00.0",9.2,5.2,165.6,31.2,36.8,44.4,5.6,547.2,"F1","No",2015,3,2,1,8,"08:45"
"5795","2015-03-02 09:00:00.0",9.6,5.2,142.4,30.8,40,44.8,6.4,556.8,"F1","No",2015,3,2,1,9,"09:00"
"5796","2015-03-02 09:15:00.0",10,5.2,107.6,28,40.8,42.8,6.8,519.2,"F1","No",2015,3,2,1,9,"09:15"
"5797","2015-03-02 09:30:00.0",9.6,5.2,142,25.2,36.8,42.4,6.8,559.2,"F1","No",2015,3,2,1,9,"09:30"
"5798","2015-03-02 09:45:00.0",10,5.2,138.4,25.6,43.2,42.4,7.6,550.8,"F1","No",2015,3,2,1,9,"09:45"
"5799","2015-03-02 10:00:00.0",10,6,139.6,24.4,38.8,41.2,7.6,560,"F1","No",2015,3,2,1,10,"10:00"
"5800","2015-03-02 10:15:00.0",8.4,7.2,138.8,24.8,40.4,43.2,8,554.8,"F1","No",2015,3,2,1,10,"10:15"
"5801","2015-03-02 10:30:00.0",11.6,6.8,136,27.6,42.8,41.6,8.8,568.8,"F1","No",2015,3,2,1,10,"10:30"
"5802","2015-03-02 10:45:00.0",9.6,7.2,121.6,23.6,37.6,43.2,8.8,554.4,"F1","No",2015,3,2,1,10,"10:45"
"5803","2015-03-02 11:00:00.0",10.4,6.8,117.6,23.6,42,41.6,8.8,548.4,"F1","No",2015,3,2,1,11,"11:00"
"5804","2015-03-02 11:15:00.0",8.8,6.8,110,24,42.4,43.2,9.6,576.8,"F1","No",2015,3,2,1,11,"11:15"
"5805","2015-03-02 11:30:00.0",9.6,7.2,138.8,28.8,37.6,43.6,9.2,577.2,"F1","No",2015,3,2,1,11,"11:30"
"5806","2015-03-02 11:45:00.0",12.4,7.2,157.6,28.4,42.8,41.6,9.6,628,"F1","No",2015,3,2,1,11,"11:45"
"5807","2015-03-02 12:00:00.0",11.2,6.8,173.2,25.6,43.6,42.8,9.2,612,"F1","No",2015,3,2,1,12,"12:00"
"5808","2015-03-02 12:15:00.0",12.4,7.2,162.8,21.2,37.6,41.2,9.6,597.2,"F1","No",2015,3,2,1,12,"12:15"
"5809","2015-03-02 12:30:00.0",12,6.8,163.6,20.8,43.6,43.2,10.8,605.2,"F1","No",2015,3,2,1,12,"12:30"
"5810","2015-03-02 12:45:00.0",12.4,6.8,183.2,22,42.4,44,10,635.6,"F1","No",2015,3,2,1,12,"12:45"
"5811","2015-03-02 13:00:00.0",10,6.8,198.8,26.4,40,42.8,10,644.8,"F1","No",2015,3,2,1,13,"13:00"
"5812","2015-03-02 13:15:00.0",11.6,7.2,181.2,28,42.8,41.6,9.6,626.4,"F1","No",2015,3,2,1,13,"13:15"
"5813","2015-03-02 13:30:00.0",12,6.8,196.8,29.2,42.8,42.4,10,648.8,"F1","No",2015,3,2,1,13,"13:30"
"5814","2015-03-02 13:45:00.0",10.8,6.8,186.8,24,39.2,43.6,10,611.2,"F1","No",2015,3,2,1,13,"13:45"
"5815","2015-03-02 14:00:00.0",11.2,6.8,192,21.2,43.2,41.2,10.4,639.6,"F1","No",2015,3,2,1,14,"14:00"
"5816","2015-03-02 14:15:00.0",9.6,6.8,170.8,22,43.6,42.4,10,598.4,"F1","No",2015,3,2,1,14,"14:15"
"5817","2015-03-02 14:30:00.0",9.2,6.8,155.6,22.4,42,40.8,10,588.4,"F1","No",2015,3,2,1,14,"14:30"
"5818","2015-03-02 14:45:00.0",12.8,6.8,182,24.8,40.4,42,10.8,630.4,"F1","No",2015,3,2,1,14,"14:45"
"5819","2015-03-02 15:00:00.0",9.6,6.8,144.4,22.4,42.8,40.8,10,586.8,"F1","No",2015,3,2,1,15,"15:00"
"5820","2015-03-02 15:15:00.0",11.2,6.8,129.6,18,44,44.4,9.2,571.6,"F1","No",2015,3,2,1,15,"15:15"
"5821","2015-03-02 15:30:00.0",11.6,7.2,117.2,20,42.8,40.8,10,561.2,"F1","No",2015,3,2,1,15,"15:30"
"5822","2015-03-02 15:45:00.0",10.8,5.2,82,20,38.4,40,9.2,520,"F1","No",2015,3,2,1,15,"15:45"
"5823","2015-03-02 16:00:00.0",12.4,5.2,58.8,18,44,40.4,9.2,505.2,"F1","No",2015,3,2,1,16,"16:00"
"5824","2015-03-02 16:15:00.0",9.2,5.2,37.6,19.2,43.2,42,8.8,480.8,"F1","No",2015,3,2,1,16,"16:15"
"5825","2015-03-02 16:30:00.0",10.4,5.6,28,22,43.6,43.2,9.6,488.8,"F1","No",2015,3,2,1,16,"16:30"
"5826","2015-03-02 16:45:00.0",12,5.2,26,20.4,43.2,43.6,9.6,470.8,"F1","No",2015,3,2,1,16,"16:45"
"5827","2015-03-02 17:00:00.0",11.2,5.2,24.8,15.2,39.2,44.8,10,475.6,"F1","No",2015,3,2,1,17,"17:00"
"5828","2015-03-02 17:15:00.0",10.4,5.6,21.2,12.4,43.2,44,9.2,461.2,"F1","No",2015,3,2,1,17,"17:15"
"5829","2015-03-02 17:30:00.0",9.2,5.6,20.4,14.4,43.2,44,9.2,478.8,"F1","No",2015,3,2,1,17,"17:30"
"5830","2015-03-02 17:45:00.0",12.4,5.6,11.6,15.2,44,44.4,9.2,475.2,"F1","No",2015,3,2,1,17,"17:45"
"5831","2015-03-02 18:00:00.0",11.6,6,11.2,13.2,42.8,44,9.2,477.2,"F1","No",2015,3,2,1,18,"18:00"
"5832","2015-03-02 18:15:00.0",11.2,6.4,11.2,12,43.6,44.8,8.8,465.2,"F1","No",2015,3,2,1,18,"18:15"
"5833","2015-03-02 18:30:00.0",11.6,7.6,10.8,8,38,42,9.2,465.6,"F1","No",2015,3,2,1,18,"18:30"
"5834","2015-03-02 18:45:00.0",12.4,7.6,11.2,6.8,44,42.4,9.6,475.2,"F1","No",2015,3,2,1,18,"18:45"
"5835","2015-03-02 19:00:00.0",11.6,8,10,6.4,42.4,38,9.6,419.2,"F2","No",2015,3,2,1,19,"19:00"
"5836","2015-03-02 19:15:00.0",9.6,8,12.8,6.4,43.6,30.4,10,354,"F2","No",2015,3,2,1,19,"19:15"
"5837","2015-03-02 19:30:00.0",8.4,7.6,11.6,6.8,40.4,24.4,10,303.2,"F2","No",2015,3,2,1,19,"19:30"
"5838","2015-03-02 19:45:00.0",7.2,8,10,5.6,40.8,24.4,10,296.8,"F2","No",2015,3,2,1,19,"19:45"
"5839","2015-03-02 20:00:00.0",4.8,8,10,6,43.6,14.8,8.8,267.2,"F2","No",2015,3,2,1,20,"20:00"
"5840","2015-03-02 20:15:00.0",4.4,7.2,10,6,42.8,2.4,9.2,244,"F2","No",2015,3,2,1,20,"20:15"
"5841","2015-03-02 20:30:00.0",4.8,6.4,11.2,6.4,41.2,2.4,9.2,235.2,"F2","No",2015,3,2,1,20,"20:30"
"5842","2015-03-02 20:45:00.0",5.6,5.2,10,6,40.8,2.4,8.8,224,"F2","No",2015,3,2,1,20,"20:45"
"5843","2015-03-02 21:00:00.0",4.4,5.6,10.4,6.4,43.6,2.8,7.6,218.4,"F2","No",2015,3,2,1,21,"21:00"
"5844","2015-03-02 21:15:00.0",4.8,5.2,9.6,5.6,42.8,2.4,7.2,211.2,"F2","No",2015,3,2,1,21,"21:15"
"5845","2015-03-02 21:30:00.0",3.6,5.2,11.6,5.6,38,2.8,7.6,204.8,"F2","No",2015,3,2,1,21,"21:30"
"5846","2015-03-02 21:45:00.0",1.2,5.6,12.4,5.6,43.6,2.4,6.8,192,"F2","No",2015,3,2,1,21,"21:45"
"5847","2015-03-02 22:00:00.0",0.8,4.8,12.8,6,42.8,2.4,6.8,193.2,"F2","No",2015,3,2,1,22,"22:00"
"5848","2015-03-02 22:15:00.0",0.4,5.2,11.6,5.2,42,2.4,6.4,180.4,"F2","No",2015,3,2,1,22,"22:15"
"5849","2015-03-02 22:30:00.0",0.8,5.2,10.4,5.2,39.6,2.4,6.8,183.6,"F2","No",2015,3,2,1,22,"22:30"
"5850","2015-03-02 22:45:00.0",0.4,6,10.4,6.4,43.6,2.4,6.8,182,"F2","No",2015,3,2,1,22,"22:45"
"5851","2015-03-02 23:00:00.0",0.8,6.4,10.4,5.2,42.4,2.4,6.8,180.8,"F3","No",2015,3,2,1,23,"23:00"
"5852","2015-03-02 23:15:00.0",0.4,6,9.2,5.2,39.2,2.4,6.8,208.8,"F3","No",2015,3,2,1,23,"23:15"
"5853","2015-03-02 23:30:00.0",0.8,6.4,9.6,5.2,42.8,2.4,6.8,192.8,"F3","No",2015,3,2,1,23,"23:30"
"5854","2015-03-02 23:45:00.0",0.4,6.4,9.2,5.6,42.8,2.4,6.8,190,"F3","No",2015,3,2,1,23,"23:45"
"5855","2015-03-03 00:00:00.0",0.8,6.4,9.6,6,38.8,2.4,6.8,209.6,"F3","No",2015,3,3,2,0,"00:00"
"5856","2015-03-03 00:15:00.0",0.4,6.4,9.2,5.2,42.8,2.4,6.8,168,"F3","No",2015,3,3,2,0,"00:15"
"5857","2015-03-03 00:30:00.0",0.8,6,9.2,5.2,43.6,2.4,6.4,228.4,"F3","No",2015,3,3,2,0,"00:30"
"5858","2015-03-03 00:45:00.0",0.4,6.4,11.2,4.8,40.8,2.4,6.8,172.4,"F3","No",2015,3,3,2,0,"00:45"
"5859","2015-03-03 01:00:00.0",0.8,6.4,12.4,6,40.8,2.4,6.4,204,"F3","No",2015,3,3,2,1,"01:00"
"5860","2015-03-03 01:15:00.0",0.4,6,10,4.8,42.8,2.4,6.4,197.2,"F3","No",2015,3,3,2,1,"01:15"
"5861","2015-03-03 01:30:00.0",0.8,6.4,10.4,5.2,42.8,2.4,6.4,179.2,"F3","No",2015,3,3,2,1,"01:30"
"5862","2015-03-03 01:45:00.0",0.4,6.4,9.2,5.6,38.8,2.8,6.4,218.8,"F3","No",2015,3,3,2,1,"01:45"
"5863","2015-03-03 02:00:00.0",0.8,6,14.8,5.6,42.8,2.4,6.4,170,"F3","No",2015,3,3,2,2,"02:00"
"5864","2015-03-03 02:15:00.0",0.8,6.4,18.4,5.2,43.6,2.4,6,234,"F3","No",2015,3,3,2,2,"02:15"
"5865","2015-03-03 02:30:00.0",0.4,6.4,17.6,5.6,38.4,2.4,6.4,179.6,"F3","No",2015,3,3,2,2,"02:30"
"5866","2015-03-03 02:45:00.0",0.8,6.4,19.2,5.6,43.6,2.4,6,221.2,"F3","No",2015,3,3,2,2,"02:45"
"5867","2015-03-03 03:00:00.0",0.4,6,18.4,5.2,42.4,2.4,6.4,217.2,"F3","No",2015,3,3,2,3,"03:00"
"5868","2015-03-03 03:15:00.0",0.8,6.4,18,5.6,37.6,2.4,6.4,189.2,"F3","No",2015,3,3,2,3,"03:15"
"5869","2015-03-03 03:30:00.0",0.4,6.4,19.2,5.2,42.8,2.4,6.4,240,"F3","No",2015,3,3,2,3,"03:30"
"5870","2015-03-03 03:45:00.0",0.8,6,19.6,4.4,38.8,2.4,6,195.2,"F3","No",2015,3,3,2,3,"03:45"
"5871","2015-03-03 04:00:00.0",0.4,6.4,20.4,6,39.2,2.4,6.4,219.2,"F3","No",2015,3,3,2,4,"04:00"
"5872","2015-03-03 04:15:00.0",0.8,6.4,18.8,4.4,42.4,2.4,6.4,241.2,"F3","No",2015,3,3,2,4,"04:15"
"5873","2015-03-03 04:30:00.0",0.4,6,18,6.4,37.6,2.4,6,177.6,"F3","No",2015,3,3,2,4,"04:30"
"5874","2015-03-03 04:45:00.0",0.8,6.8,18.4,7.6,39.6,2.4,6,239.6,"F3","No",2015,3,3,2,4,"04:45"
"5875","2015-03-03 05:00:00.0",0.4,6.4,19.6,7.6,41.2,6.4,6.4,234.8,"F3","No",2015,3,3,2,5,"05:00"
"5876","2015-03-03 05:15:00.0",0.8,6,18,6.4,36.8,10.4,6,213.2,"F3","No",2015,3,3,2,5,"05:15"
"5877","2015-03-03 05:30:00.0",0.4,6.4,18.8,6.8,39.6,10.8,6,260.8,"F3","No",2015,3,3,2,5,"05:30"
"5878","2015-03-03 05:45:00.0",0.8,6.4,17.2,12,40,10.4,6,204.8,"F3","No",2015,3,3,2,5,"05:45"
"5879","2015-03-03 06:00:00.0",0.4,6.4,14.4,13.2,36.8,21.6,6.4,225.6,"F3","No",2015,3,3,2,6,"06:00"
"5880","2015-03-03 06:15:00.0",0.8,6.8,48,11.6,37.6,43.2,5.6,278.8,"F3","No",2015,3,3,2,6,"06:15"
"5881","2015-03-03 06:30:00.0",0.4,6.4,111.6,8.4,36.4,45.6,6,342,"F3","No",2015,3,3,2,6,"06:30"
"5882","2015-03-03 06:45:00.0",0.8,6.4,84.8,10.4,42.8,44.4,6.4,334,"F3","No",2015,3,3,2,6,"06:45"
"5883","2015-03-03 07:00:00.0",1.2,6.8,80,12.8,36.8,42.8,5.6,329.6,"F2","No",2015,3,3,2,7,"07:00"
"5884","2015-03-03 07:15:00.0",2,6.8,77.6,15.6,37.6,44,6,346.8,"F2","No",2015,3,3,2,7,"07:15"
"5885","2015-03-03 07:30:00.0",1.6,6,105.6,14,36.8,42.4,6,364,"F2","No",2015,3,3,2,7,"07:30"
"5886","2015-03-03 07:45:00.0",2,6.4,153.2,11.2,39.6,41.2,6,420,"F2","No",2015,3,3,2,7,"07:45"
"5887","2015-03-03 08:00:00.0",11.6,8.8,177.6,17.2,40.8,41.6,6,477.6,"F1","No",2015,3,3,2,8,"08:00"
"5888","2015-03-03 08:15:00.0",9.6,9.2,166,20.4,36.8,39.6,6.4,508.4,"F1","No",2015,3,3,2,8,"08:15"
"5889","2015-03-03 08:30:00.0",11.2,9.2,158.8,16,43.2,39.6,7.2,507.6,"F1","No",2015,3,3,2,8,"08:30"
"5890","2015-03-03 08:45:00.0",11.2,7.6,140.8,18,38.8,38.8,6.8,516.8,"F1","No",2015,3,3,2,8,"08:45"
"5891","2015-03-03 09:00:00.0",10,6,150,17.6,41.2,38.8,6.8,551.6,"F1","No",2015,3,3,2,9,"09:00"
"5892","2015-03-03 09:15:00.0",10.4,6.4,146.8,21.6,42.8,38,8,556.8,"F1","No",2015,3,3,2,9,"09:15"
"5893","2015-03-03 09:30:00.0",13.2,6,148,38,39.6,38,7.6,576.8,"F1","No",2015,3,3,2,9,"09:30"
"5894","2015-03-03 09:45:00.0",10,6,133.6,31.6,42.4,37.2,8,562.8,"F1","No",2015,3,3,2,9,"09:45"
"5895","2015-03-03 10:00:00.0",11.2,6,133.2,30.4,42.8,37.2,8,570,"F1","No",2015,3,3,2,10,"10:00"
"5896","2015-03-03 10:15:00.0",9.6,6,151.2,30.8,42,38.4,8.8,586,"F1","No",2015,3,3,2,10,"10:15"
"5897","2015-03-03 10:30:00.0",11.2,6,124.4,26.4,40.4,36.4,9.6,556.4,"F1","No",2015,3,3,2,10,"10:30"
"5898","2015-03-03 10:45:00.0",10,5.6,110,23.6,43.6,37.2,8.8,538,"F1","No",2015,3,3,2,10,"10:45"
"5899","2015-03-03 11:00:00.0",10.8,6,108.8,26,43.2,36,9.2,530.8,"F1","No",2015,3,3,2,11,"11:00"
"5900","2015-03-03 11:15:00.0",11.6,5.6,110.4,24.8,41.6,37.6,9.2,547.6,"F1","No",2015,3,3,2,11,"11:15"
"5901","2015-03-03 11:30:00.0",12.8,5.6,122.4,26.4,40.4,36.4,9.6,550,"F1","No",2015,3,3,2,11,"11:30"
"5902","2015-03-03 11:45:00.0",13.2,5.6,142.4,25.2,44,37.2,9.6,600,"F1","No",2015,3,3,2,11,"11:45"
"5903","2015-03-03 12:00:00.0",12.8,5.6,151.6,26.4,43.2,36.4,9.2,586,"F1","No",2015,3,3,2,12,"12:00"
"5904","2015-03-03 12:15:00.0",12.4,4.8,156,21.6,42.8,36.4,10.4,600.4,"F1","No",2015,3,3,2,12,"12:15"
"5905","2015-03-03 12:30:00.0",9.6,5.2,156.8,20,43.6,37.2,10,580.8,"F1","No",2015,3,3,2,12,"12:30"
"5906","2015-03-03 12:45:00.0",8.8,4.8,152.4,22,38.8,36.4,10.4,573.6,"F1","No",2015,3,3,2,12,"12:45"
"5907","2015-03-03 13:00:00.0",10.4,5.2,170.8,24,44,37.6,10.4,613.2,"F1","No",2015,3,3,2,13,"13:00"
"5908","2015-03-03 13:15:00.0",12.8,4.8,172,29.6,42.8,36.8,10.4,616.4,"F1","No",2015,3,3,2,13,"13:15"
"5909","2015-03-03 13:30:00.0",11.2,4.8,205.6,22,44,37.2,10.8,638.8,"F1","No",2015,3,3,2,13,"13:30"
"5910","2015-03-03 13:45:00.0",10.4,5.2,174.8,21.6,42.8,36.8,10.8,591.2,"F1","No",2015,3,3,2,13,"13:45"
"5911","2015-03-03 14:00:00.0",10.8,4.8,188.4,24.4,38.4,37.2,10,628,"F1","No",2015,3,3,2,14,"14:00"
"5912","2015-03-03 14:15:00.0",12.8,5.2,166,24,44,37.2,10,601.6,"F1","No",2015,3,3,2,14,"14:15"
"5913","2015-03-03 14:30:00.0",10.8,4.8,186,23.2,43.2,36,10.8,633.6,"F1","No",2015,3,3,2,14,"14:30"
"5914","2015-03-03 14:45:00.0",12.4,5.2,166,22.4,44,36.8,9.6,603.2,"F1","No",2015,3,3,2,14,"14:45"
"5915","2015-03-03 15:00:00.0",10,6,158.4,20.4,43.2,36,10,598,"F1","No",2015,3,3,2,15,"15:00"
"5916","2015-03-03 15:15:00.0",11.6,6.8,121.6,19.6,43.6,36.8,10.4,569.6,"F1","No",2015,3,3,2,15,"15:15"
"5917","2015-03-03 15:30:00.0",11.2,6.8,110,19.2,38.8,35.6,10,542,"F1","No",2015,3,3,2,15,"15:30"
"5918","2015-03-03 15:45:00.0",11.6,6.8,50,21.2,44,36.8,10,502,"F1","No",2015,3,3,2,15,"15:45"
"5919","2015-03-03 16:00:00.0",11.6,7.2,41.6,17.6,43.2,36,10,484.4,"F1","No",2015,3,3,2,16,"16:00"
"5920","2015-03-03 16:15:00.0",11.6,7.6,47.2,18.4,42.8,36,9.6,500,"F1","No",2015,3,3,2,16,"16:15"
"5921","2015-03-03 16:30:00.0",12.4,7.2,48.8,21.6,44,37.2,8.8,487.2,"F1","No",2015,3,3,2,16,"16:30"
"5922","2015-03-03 16:45:00.0",11.6,7.2,34.8,17.6,42.8,36,9.2,476.4,"F1","No",2015,3,3,2,16,"16:45"
"5923","2015-03-03 17:00:00.0",12.8,7.2,25.6,15.2,39.6,37.2,10,458.4,"F1","No",2015,3,3,2,17,"17:00"
"5924","2015-03-03 17:15:00.0",12,7.2,25.6,14.4,43.2,36.8,9.2,462.4,"F1","No",2015,3,3,2,17,"17:15"
"5925","2015-03-03 17:30:00.0",13.6,6.8,23.2,15.6,43.6,37.2,10,472,"F1","No",2015,3,3,2,17,"17:30"
"5926","2015-03-03 17:45:00.0",11.6,7.6,18.8,12.8,42.8,36,9.6,461.2,"F1","No",2015,3,3,2,17,"17:45"
"5927","2015-03-03 18:00:00.0",11.2,9.2,16,14,43.2,37.2,10.4,465.2,"F1","No",2015,3,3,2,18,"18:00"
"5928","2015-03-03 18:15:00.0",11.2,9.6,15.6,11.6,38.8,37.2,10.4,459.2,"F1","No",2015,3,3,2,18,"18:15"
"5929","2015-03-03 18:30:00.0",11.6,9.6,14.4,8.8,43.2,36.8,10.8,460.8,"F1","No",2015,3,3,2,18,"18:30"
"5930","2015-03-03 18:45:00.0",12.8,9.2,15.2,7.6,43.6,37.2,11.2,454.4,"F1","No",2015,3,3,2,18,"18:45"
"5931","2015-03-03 19:00:00.0",12,8.8,13.6,6,42.8,32.4,10.8,404.4,"F2","No",2015,3,3,2,19,"19:00"
"5932","2015-03-03 19:15:00.0",9.6,8,14.8,6.8,38.8,28,10.4,340.8,"F2","No",2015,3,3,2,19,"19:15"
"5933","2015-03-03 19:30:00.0",7.6,8,14,6,42.8,23.6,9.2,299.6,"F2","No",2015,3,3,2,19,"19:30"
"5934","2015-03-03 19:45:00.0",5.6,7.6,14.4,6.4,43.6,24.4,9.2,291.6,"F2","No",2015,3,3,2,19,"19:45"
"5935","2015-03-03 20:00:00.0",5.6,7.2,16.4,5.6,37.6,13.6,8.4,257.2,"F2","No",2015,3,3,2,20,"20:00"
"5936","2015-03-03 20:15:00.0",5.6,7.2,15.2,5.6,42.8,2.4,8.8,250.8,"F2","No",2015,3,3,2,20,"20:15"
"5937","2015-03-03 20:30:00.0",6.4,7.2,15.2,6.4,44,2.8,8.4,235.6,"F2","No",2015,3,3,2,20,"20:30"
"5938","2015-03-03 20:45:00.0",5.6,6,14,6,38,2.4,8,220.8,"F2","No",2015,3,3,2,20,"20:45"
"5939","2015-03-03 21:00:00.0",6,6.4,14.4,5.2,43.6,2.4,8.8,216.8,"F2","No",2015,3,3,2,21,"21:00"
"5940","2015-03-03 21:15:00.0",4.4,6,13.6,6,41.6,2.4,7.6,214,"F2","No",2015,3,3,2,21,"21:15"
"5941","2015-03-03 21:30:00.0",4,6.4,17.2,6,40,2.4,7.6,198.8,"F2","No",2015,3,3,2,21,"21:30"
"5942","2015-03-03 21:45:00.0",3.2,5.2,14,5.2,42.8,2.4,7.6,199.2,"F2","No",2015,3,3,2,21,"21:45"
"5943","2015-03-03 22:00:00.0",1.6,5.2,15.6,5.2,37.2,2.4,7.2,186.8,"F2","No",2015,3,3,2,22,"22:00"
"5944","2015-03-03 22:15:00.0",0.8,5.2,14,6,42.8,2.4,7.2,191.2,"F2","No",2015,3,3,2,22,"22:15"
"5945","2015-03-03 22:30:00.0",0.8,5.2,14.8,5.6,41.2,2.4,7.2,187.6,"F2","No",2015,3,3,2,22,"22:30"
"5946","2015-03-03 22:45:00.0",0.8,5.6,15.6,5.6,38,2.4,7.2,184,"F2","No",2015,3,3,2,22,"22:45"
"5947","2015-03-03 23:00:00.0",0.8,5.6,15.6,4.8,42.8,2.4,7.2,184,"F3","No",2015,3,3,2,23,"23:00"
"5948","2015-03-03 23:15:00.0",0.8,6,16.8,6.8,39.6,2.4,7.2,202.8,"F3","No",2015,3,3,2,23,"23:15"
"5949","2015-03-03 23:30:00.0",0.8,5.6,15.6,5.2,38.4,2.4,6.8,234.4,"F3","No",2015,3,3,2,23,"23:30"
"5950","2015-03-03 23:45:00.0",0.4,6,15.6,5.2,42.4,2.8,7.2,183.6,"F3","No",2015,3,3,2,23,"23:45"
"5951","2015-03-04 00:00:00.0",0.8,6,15.6,5.6,36.8,2,7.2,236,"F3","No",2015,3,4,3,0,"00:00"
"5952","2015-03-04 00:15:00.0",0.8,6,14,5.6,41.2,2.4,7.6,202.8,"F3","No",2015,3,4,3,0,"00:15"
"5953","2015-03-04 00:30:00.0",0.8,6.4,14.4,5.2,39.6,2.8,7.2,206.4,"F3","No",2015,3,4,3,0,"00:30"
"5954","2015-03-04 00:45:00.0",0.8,5.6,15.2,5.2,36.8,2.4,7.2,226.8,"F3","No",2015,3,4,3,0,"00:45"
"5955","2015-03-04 01:00:00.0",0.8,6.4,13.6,5.6,43.6,2.4,7.2,182.8,"F3","No",2015,3,4,3,1,"01:00"
"5956","2015-03-04 01:15:00.0",0.8,6,14.8,5.6,37.2,2.4,7.2,232.4,"F3","No",2015,3,4,3,1,"01:15"
"5957","2015-03-04 01:30:00.0",0.8,6,14,5.6,38.4,2.4,7.6,206.8,"F3","No",2015,3,4,3,1,"01:30"
"5958","2015-03-04 01:45:00.0",0.8,6,14,5.6,42,2.4,6.8,206.8,"F3","No",2015,3,4,3,1,"01:45"
"5959","2015-03-04 02:00:00.0",0.8,6,16.4,4.8,36.8,2.4,7.2,236.8,"F3","No",2015,3,4,3,2,"02:00"
